folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,Description,Code,KP
DATA_20160824120710782,20160824120708998@DVR1_Ch1.asf,1250.236,20160824120709592@DVR1_Ch2.asf,1249.642,20160824120709936@DVR1_Ch3.asf,1249.298,20160824122759234,Exposure - End,7.2,36.0513
DATA_20160824120710782,20160824120708998@DVR1_Ch1.asf,1427.439,20160824120709592@DVR1_Ch2.asf,1426.845,20160824120709936@DVR1_Ch3.asf,1426.501,20160824123056437,Anode - Bracelet - slight wastage 0-25%,1.1.1,35.989
DATA_20160824120710782,20160824120708998@DVR1_Ch1.asf,1520.68,20160824120709592@DVR1_Ch2.asf,1520.086,20160824120709936@DVR1_Ch3.asf,1519.742,20160824123229678,Measurement - CP Stab,16.2,35.988
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,667.144,20160908010707344@DVR1_Ch2.asf,666.488,20160908010707906@DVR1_Ch3.asf,665.926,20160908011813832,Exposure - End,7.2,1.912
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,693.743,20160908010707344@DVR1_Ch2.asf,693.087,20160908010707906@DVR1_Ch3.asf,692.525,20160908011840431,Exposure - Start,7.1,1.906
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,712.064,20160908010707344@DVR1_Ch2.asf,711.408,20160908010707906@DVR1_Ch3.asf,710.846,20160908011858752,Exposure - intermittent  end,7.5,1.902
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,795.985,20160908010707344@DVR1_Ch2.asf,795.329,20160908010707906@DVR1_Ch3.asf,794.767,20160908012022673,Exposure - intermittent start,7.4,1.882
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1053.15,20160908010707344@DVR1_Ch2.asf,1052.494,20160908010707906@DVR1_Ch3.asf,1051.932,20160908012439838,Exposure - intermittent  end,7.5,1.8099
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1156.432,20160908010707344@DVR1_Ch2.asf,1155.776,20160908010707906@DVR1_Ch3.asf,1155.214,20160908012623120,Exposure - intermittent start,7.4,1.782
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1244.912,20160908010707344@DVR1_Ch2.asf,1244.256,20160908010707906@DVR1_Ch3.asf,1243.694,20160908012751600,Exposure - End,7.2,1.759
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1268.033,20160908010707344@DVR1_Ch2.asf,1267.377,20160908010707906@DVR1_Ch3.asf,1266.815,20160908012814721,Exposure - Start,7.1,1.752
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1474.676,20160908010707344@DVR1_Ch2.asf,1474.02,20160908010707906@DVR1_Ch3.asf,1473.458,20160908013141364,Exposure - End,7.2,1.699
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1494.756,20160908010707344@DVR1_Ch2.asf,1494.1,20160908010707906@DVR1_Ch3.asf,1493.538,20160908013201444,Field Joint - Normal,2.1,1.6933
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1541.077,20160908010707344@DVR1_Ch2.asf,1540.421,20160908010707906@DVR1_Ch3.asf,1539.859,20160908013247765,Field Joint - Normal,2.1,1.681
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1583.758,20160908010707344@DVR1_Ch2.asf,1583.102,20160908010707906@DVR1_Ch3.asf,1582.54,20160908013330446,Field Joint - Normal,2.1,1.6683
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1594.278,20160908010707344@DVR1_Ch2.asf,1593.622,20160908010707906@DVR1_Ch3.asf,1593.06,20160908013340966,Exposure - Start,7.1,1.6658
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1607.878,20160908010707344@DVR1_Ch2.asf,1607.222,20160908010707906@DVR1_Ch3.asf,1606.66,20160908013354566,Exposure - End,7.2,1.6612
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1615.118,20160908010707344@DVR1_Ch2.asf,1614.462,20160908010707906@DVR1_Ch3.asf,1613.9,20160908013401806,Field Joint - Normal,2.1,1.659
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1638.999,20160908010707344@DVR1_Ch2.asf,1638.343,20160908010707906@DVR1_Ch3.asf,1637.781,20160908013425687,Exposure - Start,7.1,1.653
DATA_20160908010705969,20160908010706688@DVR1_Ch1.asf,1670.919,20160908010707344@DVR1_Ch2.asf,1670.263,20160908010707906@DVR1_Ch3.asf,1669.701,20160908013457607,Exposure - intermittent  end,7.5,1.6431
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,193.455,20160824210936191@DVR1_Ch2.asf,193.955,20160824210936941@DVR1_Ch3.asf,193.205,20160824211250146,Exposure - Start,7.1,25.462
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,298.456,20160824210936191@DVR1_Ch2.asf,298.956,20160824210936941@DVR1_Ch3.asf,298.206,20160824211435147,Exposure - End,7.2,25.417
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,325.737,20160824210936191@DVR1_Ch2.asf,326.237,20160824210936941@DVR1_Ch3.asf,325.487,20160824211502428,Field Joint,2,25.4046
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,348.897,20160824210936191@DVR1_Ch2.asf,349.397,20160824210936941@DVR1_Ch3.asf,348.647,20160824211525588,Exposure - Start,7.1,25.395
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,624.941,20160824210936191@DVR1_Ch2.asf,625.441,20160824210936941@DVR1_Ch3.asf,624.691,20160824212001632,Debris - Other hard debris,6.14,25.2744
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,967.665,20160824210936191@DVR1_Ch2.asf,968.165,20160824210936941@DVR1_Ch3.asf,967.415,20160824212544356,Debris - Other hard debris,6.14,25.133
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,1160.668,20160824210936191@DVR1_Ch2.asf,1161.168,20160824210936941@DVR1_Ch3.asf,1160.418,20160824212857359,Exposure - End,7.2,25.058
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,1168.628,20160824210936191@DVR1_Ch2.asf,1169.128,20160824210936941@DVR1_Ch3.asf,1168.378,20160824212905319,Anode - Bracelet - slight wastage 0-25%,1.1.1,25.0548
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,1218.869,20160824210936191@DVR1_Ch2.asf,1219.369,20160824210936941@DVR1_Ch3.asf,1218.619,20160824212955560,Field Joint,2,25.036
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,1309.111,20160824210936191@DVR1_Ch2.asf,1309.611,20160824210936941@DVR1_Ch3.asf,1308.861,20160824213125802,Field Joint,2,24.999
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,1403.392,20160824210936191@DVR1_Ch2.asf,1403.892,20160824210936941@DVR1_Ch3.asf,1403.142,20160824213300083,Field Joint,2,24.961
DATA_20160824210936191,20160824210936691@DVR1_Ch1.asf,1422.632,20160824210936191@DVR1_Ch2.asf,1423.132,20160824210936941@DVR1_Ch3.asf,1422.382,20160824213319323,Exposure - Start,7.1,24.953
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,549.583,20160906131539469@DVR1_Ch2.asf,549.364,20160906131540078@DVR1_Ch3.asf,548.755,20160906132448833,Stabilisation - Rockdump - Start,3.7.1,0.2428
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,732.666,20160906131539469@DVR1_Ch2.asf,732.447,20160906131540078@DVR1_Ch3.asf,731.838,20160906132751916,Stabilisation - Rockdump - End,3.7.2,0.32
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,740.586,20160906131539469@DVR1_Ch2.asf,740.367,20160906131540078@DVR1_Ch3.asf,739.758,20160906132759836,Exposure - Start,7.1,0.3238
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,967.149,20160906131539469@DVR1_Ch2.asf,966.93,20160906131540078@DVR1_Ch3.asf,966.321,20160906133146399,Exposure - End,7.2,0.393
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,977.99,20160906131539469@DVR1_Ch2.asf,977.771,20160906131540078@DVR1_Ch3.asf,977.162,20160906133157240,Exposure - Start,7.1,0.397
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1033.391,20160906131539469@DVR1_Ch2.asf,1033.172,20160906131540078@DVR1_Ch3.asf,1032.563,20160906133252641,Exposure - End,7.2,0.414
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1081.351,20160906131539469@DVR1_Ch2.asf,1081.132,20160906131540078@DVR1_Ch3.asf,1080.523,20160906133340601,Exposure - Start,7.1,0.428
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1141.433,20160906131539469@DVR1_Ch2.asf,1141.214,20160906131540078@DVR1_Ch3.asf,1140.605,20160906133440683,Anode - Bracelet - moderate wastage 25-50%,1.1.2,0.4466
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1159.712,20160906131539469@DVR1_Ch2.asf,1159.493,20160906131540078@DVR1_Ch3.asf,1158.884,20160906133458962,Field Joint - Normal,2.1,0.452
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1204.113,20160906131539469@DVR1_Ch2.asf,1203.894,20160906131540078@DVR1_Ch3.asf,1203.285,20160906133543363,Field Joint - Normal,2.1,0.465
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1244.954,20160906131539469@DVR1_Ch2.asf,1244.735,20160906131540078@DVR1_Ch3.asf,1244.126,20160906133624204,Field Joint - Normal,2.1,0.477
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1281.475,20160906131539469@DVR1_Ch2.asf,1281.256,20160906131540078@DVR1_Ch3.asf,1280.647,20160906133700725,Field Joint - Normal,2.1,0.4876
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1321.435,20160906131539469@DVR1_Ch2.asf,1321.216,20160906131540078@DVR1_Ch3.asf,1320.607,20160906133740685,Field Joint - Normal,2.1,0.5
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1488.838,20160906131539469@DVR1_Ch2.asf,1488.619,20160906131540078@DVR1_Ch3.asf,1488.01,20160906134028088,Exposure - End,7.2,0.554
DATA_20160906131538390,20160906131539250@DVR1_Ch1.asf,1554.96,20160906131539469@DVR1_Ch2.asf,1554.741,20160906131540078@DVR1_Ch3.asf,1554.132,20160906134134210,Survey Section - End of - Pipe buried,12.2.2,0.576
DATA_20160824200915030,20160824200915030@DVR1_Ch1.asf,3.598,20160824200915436@DVR1_Ch2.asf,3.192,20160824200915639@DVR1_Ch3.asf,2.989,20160824200918628,Measurement - CP Stab,16.2,26.116
DATA_20160908042752100,20160908042752521@DVR1_Ch1.asf,289.579,20160908042753225@DVR1_Ch2.asf,288.875,20160908042753459@DVR1_Ch3.asf,288.641,20160908043242100,Survey Section - End of - Pipe buried,12.2.2,1.76
DATA_20160905190342349,20160905190341757@DVR1_Ch1.asf,2.964,20160905190342132@DVR1_Ch2.asf,2.589,20160905190342788@DVR1_Ch3.asf,1.933,20160905190344721,Survey Section - Start of - Pipe buried,12.1.2,0.537
DATA_20160823191311017,20160823191311017@DVR1_Ch1.asf,554.528,20160823191311641@DVR1_Ch2.asf,553.904,20160823191312141@DVR1_Ch3.asf,553.404,20160823192225545,Exposure - End,7.2,49.443
DATA_20160823191311017,20160823191311017@DVR1_Ch1.asf,558.088,20160823191311641@DVR1_Ch2.asf,557.464,20160823191312141@DVR1_Ch3.asf,556.964,20160823192229105,Field Joint,2.0,49.4415
DATA_20160823191311017,20160823191311017@DVR1_Ch1.asf,594.569,20160823191311641@DVR1_Ch2.asf,593.945,20160823191312141@DVR1_Ch3.asf,593.445,20160823192305586,Field Joint,2.0,49.428
DATA_20160823191311017,20160823191311017@DVR1_Ch1.asf,676.171,20160823191311641@DVR1_Ch2.asf,675.547,20160823191312141@DVR1_Ch3.asf,675.047,20160823192427188,Field Joint,2.0,49.402
DATA_20160823191311017,20160823191311017@DVR1_Ch1.asf,725.332,20160823191311641@DVR1_Ch2.asf,724.708,20160823191312141@DVR1_Ch3.asf,724.208,20160823192516349,Exposure - Start,7.1,49.388
DATA_20160823101007006,20160823101007006@DVR1_Ch1.asf,24.996,20160823101007662@DVR1_Ch2.asf,24.34,20160823101008099@DVR1_Ch3.asf,23.903,20160823101032002,Field Joint - Normal,2.1,54.688
DATA_20160823101007006,20160823101007006@DVR1_Ch1.asf,48.596,20160823101007662@DVR1_Ch2.asf,47.94,20160823101008099@DVR1_Ch3.asf,47.503,20160823101055602,Exposure - Start,7.1,54.681
DATA_20160907015932019,20160907015932019@DVR1_Ch1.asf,695.057,20160907015932722@DVR1_Ch2.asf,694.354,20160907015933004@DVR1_Ch3.asf,694.072,20160907021107076,Exposure - End,7.2,3.6196
DATA_20160907015932019,20160907015932019@DVR1_Ch1.asf,713.857,20160907015932722@DVR1_Ch2.asf,713.154,20160907015933004@DVR1_Ch3.asf,712.872,20160907021125876,Exposure - Start,7.1,3.613
DATA_20160907015932019,20160907015932019@DVR1_Ch1.asf,1298.667,20160907015932722@DVR1_Ch2.asf,1297.964,20160907015933004@DVR1_Ch3.asf,1297.682,20160907022110686,Exposure - End,7.2,3.399
DATA_20160907015932019,20160907015932019@DVR1_Ch1.asf,1311.627,20160907015932722@DVR1_Ch2.asf,1310.924,20160907015933004@DVR1_Ch3.asf,1310.642,20160907022123646,Exposure - Start,7.1,3.3941
DATA_20160901112602337,20160901112602743@DVR1_Ch1.asf,8.772,20160901112603165@DVR1_Ch2.asf,8.35,20160901112603540@DVR1_Ch3.asf,7.975,20160901112611515,Other Fixed - Pipe bend,4.11,57.756
DATA_20160901112602337,20160901112602743@DVR1_Ch1.asf,50.313,20160901112603165@DVR1_Ch2.asf,49.891,20160901112603540@DVR1_Ch3.asf,49.516,20160901112653056,Span - End,8.2,57.76
DATA_20160901112602337,20160901112602743@DVR1_Ch1.asf,50.413,20160901112603165@DVR1_Ch2.asf,49.991,20160901112603540@DVR1_Ch3.asf,49.616,20160901112653156,Exposure - End,7.2,57.76
DATA_20160825012106017,20160825012106017@DVR1_Ch1.asf,1125.794,20160825012106470@DVR1_Ch2.asf,1125.341,20160825012106861@DVR1_Ch3.asf,1124.95,20160825013951811,Debris - Soft rope,6.4,19.9911
DATA_20160901222457205,20160901222457752@DVR1_Ch1.asf,8.59,20160901222458330@DVR1_Ch2.asf,8.012,20160901222458612@DVR1_Ch3.asf,7.73,20160901222506342,Survey Section - Start of - Pipe buried,12.1.2,0.5752
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,415.579,20160902020017957@DVR1_Ch2.asf,415.017,20160902020018317@DVR1_Ch3.asf,414.657,20160902020712974,Stabilisation - Mattress - Start,3.5.1,6.183
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,684.663,20160902020017957@DVR1_Ch2.asf,684.101,20160902020018317@DVR1_Ch3.asf,683.741,20160902021142058,Other Fixed - Pipe bend,4.11,6.262
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,843.505,20160902020017957@DVR1_Ch2.asf,842.943,20160902020018317@DVR1_Ch3.asf,842.583,20160902021420900,Stabilisation - Mattress - End,3.5.2,6.297
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,921.987,20160902020017957@DVR1_Ch2.asf,921.425,20160902020018317@DVR1_Ch3.asf,921.065,20160902021539382,Other Fixed - Pipe bend,4.11,6.303
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,940.427,20160902020017957@DVR1_Ch2.asf,939.865,20160902020018317@DVR1_Ch3.asf,939.505,20160902021557822,Other Fixed - Pipe bend,4.11,6.304
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,1047.029,20160902020017957@DVR1_Ch2.asf,1046.467,20160902020018317@DVR1_Ch3.asf,1046.107,20160902021744424,Measurement - CP Stab,16.2,6.305
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,1101.309,20160902020017957@DVR1_Ch2.asf,1100.747,20160902020018317@DVR1_Ch3.asf,1100.387,20160902021838704,Measurement - CP Stab,16.2,6.305
DATA_20160902020017020,20160902020017395@DVR1_Ch1.asf,1148.909,20160902020017957@DVR1_Ch2.asf,1148.347,20160902020018317@DVR1_Ch3.asf,1147.987,20160902021926304,Survey Section - End of - Pipe exposed,12.2.1,6.305
DATA_20160825055418015,20160825055418015@DVR1_Ch1.asf,353.112,20160825055418484@DVR1_Ch2.asf,352.643,20160825055418937@DVR1_Ch3.asf,352.19,20160825060011127,Debris - Other soft debris,6.15,14.8997
DATA_20160825055418015,20160825055418015@DVR1_Ch1.asf,879.205,20160825055418484@DVR1_Ch2.asf,878.736,20160825055418937@DVR1_Ch3.asf,878.283,20160825060857220,Debris - Soft rope,6.4,14.6807
DATA_20160825055418015,20160825055418015@DVR1_Ch1.asf,1445.044,20160825055418484@DVR1_Ch2.asf,1444.575,20160825055418937@DVR1_Ch3.asf,1444.122,20160825061823059,Debris - Soft rope,6.4,14.451
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,3.712,20160902192939886@DVR1_Ch2.asf,3.165,20160902192940427@DVR1_Ch3.asf,2.624,20160902192943051,Survey Section - Start of - Pipe buried,12.1.2,11.3345
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1013.018,20160902192939886@DVR1_Ch2.asf,1012.471,20160902192940427@DVR1_Ch3.asf,1011.93,20160902194632357,Debris - Soft rope,6.4,11.7295
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1107.38,20160902192939886@DVR1_Ch2.asf,1106.833,20160902192940427@DVR1_Ch3.asf,1106.292,20160902194806719,Debris - Other soft debris,6.15,11.7712
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1137.781,20160902192939886@DVR1_Ch2.asf,1137.234,20160902192940427@DVR1_Ch3.asf,1136.693,20160902194837120,Stabilisation - Rockdump - Start,3.7.1,11.7856
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1435.629,20160902192939886@DVR1_Ch2.asf,1435.082,20160902192940427@DVR1_Ch3.asf,1434.541,20160902195334968,Stabilisation - Rockdump - End,3.7.2,11.8899
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1450.829,20160902192939886@DVR1_Ch2.asf,1450.282,20160902192940427@DVR1_Ch3.asf,1449.741,20160902195350168,Exposure - Start,7.1,11.8933
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1455.389,20160902192939886@DVR1_Ch2.asf,1454.842,20160902192940427@DVR1_Ch3.asf,1454.301,20160902195354728,Debris - Soft rope,6.4,11.8947
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1458.669,20160902192939886@DVR1_Ch2.asf,1458.122,20160902192940427@DVR1_Ch3.asf,1457.581,20160902195358008,Exposure - End,7.2,11.8958
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1458.67,20160902192939886@DVR1_Ch2.asf,1458.123,20160902192940427@DVR1_Ch3.asf,1457.582,20160902195358009,Stabilisation - Mattress - Start,3.5.1,11.8958
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1467.429,20160902192939886@DVR1_Ch2.asf,1466.882,20160902192940427@DVR1_Ch3.asf,1466.341,20160902195406768,Stabilisation - Mattress - End,3.5.2,11.8988
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1467.43,20160902192939886@DVR1_Ch2.asf,1466.883,20160902192940427@DVR1_Ch3.asf,1466.342,20160902195406769,Exposure - Start,7.1,11.8988
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1470.469,20160902192939886@DVR1_Ch2.asf,1469.922,20160902192940427@DVR1_Ch3.asf,1469.381,20160902195409808,Other Fixed - Start of weightcoat,4.9,11.8998
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1472.149,20160902192939886@DVR1_Ch2.asf,1471.602,20160902192940427@DVR1_Ch3.asf,1471.061,20160902195411488,Other Fixed - Clamp,4.6,11.9003
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1476.35,20160902192939886@DVR1_Ch2.asf,1475.803,20160902192940427@DVR1_Ch3.asf,1475.262,20160902195415689,Debris - Soft rope,6.4,11.9016
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1484.83,20160902192939886@DVR1_Ch2.asf,1484.283,20160902192940427@DVR1_Ch3.asf,1483.742,20160902195424169,Other Fixed - Clamp,4.6,11.9042
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1486.99,20160902192939886@DVR1_Ch2.asf,1486.443,20160902192940427@DVR1_Ch3.asf,1485.902,20160902195426329,Other Fixed - End of weightcoat,4.10,11.9049
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1498.87,20160902192939886@DVR1_Ch2.asf,1498.323,20160902192940427@DVR1_Ch3.asf,1497.782,20160902195438209,Other Fixed - Pipe bend,4.11,11.908
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1514.711,20160902192939886@DVR1_Ch2.asf,1514.164,20160902192940427@DVR1_Ch3.asf,1513.623,20160902195454050,Debris - Other soft debris,6.15,11.9094
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1516.391,20160902192939886@DVR1_Ch2.asf,1515.844,20160902192940427@DVR1_Ch3.asf,1515.303,20160902195455730,Other Fixed - Start of weightcoat,4.9,11.9096
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1568.072,20160902192939886@DVR1_Ch2.asf,1567.525,20160902192940427@DVR1_Ch3.asf,1566.984,20160902195547411,Anode - Bracelet - moderate wastage 25-50%,1.1.2,11.914
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1573.552,20160902192939886@DVR1_Ch2.asf,1573.005,20160902192940427@DVR1_Ch3.asf,1572.464,20160902195552891,Measurement - CP Stab,16.2,11.9141
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1657.955,20160902192939886@DVR1_Ch2.asf,1657.408,20160902192940427@DVR1_Ch3.asf,1656.867,20160902195717294,Exposure - End,7.2,11.9177
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1660.114,20160902192939886@DVR1_Ch2.asf,1659.567,20160902192940427@DVR1_Ch3.asf,1659.026,20160902195719453,Stabilisation - Mattress - Start,3.5.1,11.9181
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1703.954,20160902192939886@DVR1_Ch2.asf,1703.407,20160902192940427@DVR1_Ch3.asf,1702.866,20160902195803293,Stabilisation - Mattress - End,3.5.2,11.9239
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1705.114,20160902192939886@DVR1_Ch2.asf,1704.567,20160902192940427@DVR1_Ch3.asf,1704.026,20160902195804453,Exposure - Start,7.1,11.9241
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1718.635,20160902192939886@DVR1_Ch2.asf,1718.088,20160902192940427@DVR1_Ch3.asf,1717.547,20160902195817974,Other Fixed - Clamp,4.6,11.9269
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1729.875,20160902192939886@DVR1_Ch2.asf,1729.328,20160902192940427@DVR1_Ch3.asf,1728.787,20160902195829214,Anode - Bracelet - moderate wastage 25-50%,1.1.2,11.9291
DATA_20160902192939333,20160902192939339@DVR1_Ch1.asf,1780.036,20160902192939886@DVR1_Ch2.asf,1779.489,20160902192940427@DVR1_Ch3.asf,1778.948,20160902195919375,Measurement - CP Stab,16.2,11.9299
DATA_20160906183529760,20160906183530229@DVR1_Ch1.asf,7.679,20160906183530495@DVR1_Ch2.asf,7.413,20160906183530995@DVR1_Ch3.asf,6.913,20160906183537908,Survey Section - Start of - Pipe buried,12.1.2,6.0972
DATA_20160906183529760,20160906183530229@DVR1_Ch1.asf,384.084,20160906183530495@DVR1_Ch2.asf,383.818,20160906183530995@DVR1_Ch3.asf,383.318,20160906184154313,Exposure - End,7.2,5.9979
DATA_20160906183529760,20160906183530229@DVR1_Ch1.asf,600.048,20160906183530495@DVR1_Ch2.asf,599.782,20160906183530995@DVR1_Ch3.asf,599.282,20160906184530277,Exposure - Start,7.1,5.9339
